JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1280,57,7,9/11/2023,Homepage,View,130
3358,71,15,9/11/2023,ProductPage,View,282
2374,8,17,9/12/2023,Homepage,View,293
1146,72,3,9/12/2023,ProductPage,View,141
3711,82,2,9/12/2023,Homepage,View,175
2726,94,19,9/12/2023,Homepage,Click,144
794,57,7,9/14/2023,Checkout,Drop-off,135.5
1216,61,6,9/14/2023,Homepage,View,131
2368,79,18,9/14/2023,Homepage,View,140
3525,87,12,9/15/2023,Checkout,Purchase,90
1344,4,12,9/16/2023,ProductPage,Click,254
3893,70,17,9/16/2023,ProductPage,View,217
2271,1,7,9/17/2023,Checkout,Drop-off,209
3065,10,5,9/17/2023,Homepage,View,261
1223,32,14,9/17/2023,Checkout,Purchase,187
144,95,12,9/17/2023,Homepage,Click,179
3648,70,15,9/18/2023,Homepage,View,63
3493,27,15,9/19/2023,Checkout,Drop-off,235.33
153,39,19,9/19/2023,homepage,Click,253
3319,48,15,9/19/2023,ProductPage,View,180
2033,77,2,9/19/2023,Homepage,View,273
1563,69,16,9/20/2023,ProductPage,View,258
2385,76,15,9/20/2023,Checkout,Purchase,254
529,83,14,9/20/2023,ProductPage,View,173
3898,22,17,9/21/2023,Homepage,View,74
2909,28,3,9/21/2023,Homepage,View,290
1843,37,13,9/21/2023,Checkout,Drop-off,146.33
3860,42,9,9/21/2023,checkout,Drop-off,146.33
3756,88,20,9/21/2023,ProductPage,View,75
2141,40,3,9/22/2023,ProductPage,Click,191
187,51,14,9/22/2023,Checkout,Drop-off,202
1519,68,20,9/22/2023,Checkout,Drop-off,202
2602,76,14,9/22/2023,ProductPage,View,294
193,88,13,9/22/2023,Homepage,Click,121
2255,13,12,9/23/2023,Homepage,View,281
3644,46,12,9/23/2023,ProductPage,Click,144
2754,85,11,9/23/2023,Homepage,View,136
1259,18,7,9/24/2023,ProductPage,View,270
793,22,13,9/24/2023,Homepage,View,238
3382,28,8,9/24/2023,Homepage,View,197
416,34,6,9/24/2023,ProductPage,View,151
364,48,16,9/24/2023,Homepage,View,30
2720,26,6,9/25/2023,Homepage,Click,119
1018,32,15,9/25/2023,Checkout,Drop-off,174.5
1620,36,9,9/25/2023,Homepage,View,230
28,1,20,9/26/2023,ProductPage,View,64
1903,37,10,9/26/2023,ProductPage,View,174
598,68,1,9/26/2023,Homepage,View,135
849,21,15,9/27/2023,Homepage,View,177
566,25,12,9/27/2023,Checkout,Purchase,188
2892,35,1,9/27/2023,Checkout,Drop-off,148.33
3165,84,14,9/27/2023,Homepage,View,80
631,30,4,9/28/2023,Homepage,View,221
2114,40,5,9/28/2023,Homepage,View,298
588,49,4,9/28/2023,Checkout,Purchase,178
995,8,17,9/29/2023,ProductPage,View,135
1730,21,15,9/29/2023,Homepage,View,152
2065,40,4,9/29/2023,Homepage,View,130
2960,50,17,9/29/2023,Checkout,Drop-off,176.17
51,65,8,9/29/2023,ProductPage,View,272
3390,73,8,9/29/2023,ProductPage,View,295
1503,96,15,9/29/2023,Homepage,Click,73
1924,25,3,9/30/2023,Homepage,View,249
1881,35,7,9/30/2023,Homepage,Click,166
1886,51,18,9/30/2023,ProductPage,View,93
2394,87,5,9/30/2023,ProductPage,Click,273
1301,17,4,10/1/2023,ProductPage,View,81
1428,46,12,10/1/2023,ProductPage,View,230
2146,54,1,10/1/2023,ProductPage,View,187
1297,63,5,10/1/2023,Homepage,Click,134
837,64,10,10/2/2023,Homepage,Click,233
1246,31,4,10/3/2023,ProductPage,View,146
1122,69,4,10/3/2023,Homepage,Click,54
2366,69,7,10/3/2023,Homepage,View,116
694,83,10,10/3/2023,ProductPage,View,138
1320,95,2,10/3/2023,ProductPage,View,27
3917,5,1,10/4/2023,Homepage,View,188
2608,60,15,10/4/2023,Homepage,Click,242
3490,80,6,10/4/2023,Checkout,Drop-off,215
895,27,13,10/5/2023,Homepage,View,232
2088,32,2,10/5/2023,Homepage,View,130
2555,13,16,10/6/2023,ProductPage,View,297
2301,24,1,10/6/2023,Homepage,View,285
2410,43,4,10/6/2023,ProductPage,Click,224
713,45,15,10/6/2023,Homepage,View,22
277,63,12,10/6/2023,ProductPage,View,300
1214,82,6,10/6/2023,ProductPage,View,173
3872,100,3,10/6/2023,Homepage,View,42
1943,21,16,10/7/2023,Homepage,View,241
261,23,5,10/7/2023,Homepage,View,239
803,79,9,10/7/2023,ProductPage,View,292
1653,13,4,10/8/2023,Checkout,Drop-off,161
1596,28,19,10/8/2023,Homepage,Click,162
209,36,12,10/8/2023,ProductPage,View,246
1292,42,18,10/8/2023,Homepage,Click,21
1068,60,16,10/8/2023,Homepage,Click,136
523,85,2,10/8/2023,Homepage,Click,240
1318,24,18,10/9/2023,Homepage,View,59
2844,62,16,10/9/2023,productpage,View,243
2748,82,13,10/9/2023,ProductPage,View,175
629,96,2,10/9/2023,ProductPage,View,196
1789,35,5,10/10/2023,productpage,Click,242
614,52,3,10/10/2023,Homepage,Click,170
440,2,7,10/12/2023,ProductPage,View,187
3643,32,1,10/12/2023,ProductPage,Click,205
2165,45,4,10/12/2023,ProductPage,View,35
1955,76,2,10/12/2023,Homepage,View,262
250,81,13,10/12/2023,ProductPage,View,209
1777,82,16,10/12/2023,ProductPage,View,176
1319,84,17,10/12/2023,Homepage,View,112
3591,30,4,10/13/2023,Homepage,Click,20
18,70,15,10/13/2023,Homepage,View,191
1358,88,15,10/13/2023,ProductPage,View,285
2647,30,2,10/14/2023,Homepage,Click,216
467,32,3,10/14/2023,ProductPage,View,37
1660,87,14,10/14/2023,Homepage,View,174
898,94,15,10/14/2023,Homepage,Click,95
1629,60,7,10/15/2023,checkout,Drop-off,157
2517,83,13,10/15/2023,ProductPage,View,157
2423,97,8,10/15/2023,Checkout,Drop-off,157
1278,31,8,10/16/2023,Homepage,View,238
3729,66,11,10/16/2023,ProductPage,View,133
3762,72,5,10/16/2023,Checkout,Drop-off,145.25
3157,74,10,10/16/2023,Checkout,Drop-off,145.25
3215,74,14,10/16/2023,ProductPage,View,21
1645,96,8,10/16/2023,Homepage,View,189
175,82,16,10/17/2023,Checkout,Purchase,291
121,86,5,10/17/2023,homepage,Click,33
1309,99,6,10/17/2023,Homepage,View,200
3529,6,16,10/18/2023,ProductPage,View,141
841,27,6,10/18/2023,ProductPage,View,244
2609,32,20,10/18/2023,Homepage,View,114
3790,68,14,10/18/2023,ProductPage,View,15
2595,27,16,10/19/2023,Homepage,Click,20
1145,85,17,10/19/2023,Homepage,View,236
164,90,9,10/19/2023,Homepage,Click,226
3676,39,2,10/20/2023,ProductPage,View,169
170,98,13,10/20/2023,ProductPage,View,33
2533,16,2,10/21/2023,Homepage,Click,79
1496,32,9,10/21/2023,Homepage,View,294
145,60,19,10/21/2023,Homepage,Click,62
1894,88,13,10/21/2023,Homepage,View,146
3029,88,16,10/21/2023,Homepage,Click,139
148,15,3,10/22/2023,ProductPage,View,185
1616,36,20,10/22/2023,ProductPage,View,159
1400,54,13,10/22/2023,Homepage,Click,245
2758,66,8,10/22/2023,Homepage,Click,207
3680,94,16,10/22/2023,Homepage,View,86
122,96,19,10/22/2023,ProductPage,Click,201
3354,100,13,10/22/2023,Homepage,View,101
2969,17,9,10/23/2023,ProductPage,View,295
3082,23,1,10/23/2023,Homepage,View,40
480,30,12,10/23/2023,Homepage,Click,29
2861,38,14,10/23/2023,ProductPage,Click,58
3150,41,1,10/23/2023,Homepage,View,167
3579,26,15,10/24/2023,Checkout,Drop-off,0
2560,2,3,10/25/2023,Checkout,Drop-off,244
1888,19,11,10/25/2023,ProductPage,Click,259
1220,36,18,10/25/2023,Checkout,Drop-off,244
3539,52,2,10/25/2023,ProductPage,View,273
3796,85,2,10/25/2023,ProductPage,View,200
989,77,19,10/26/2023,ProductPage,Click,157
299,7,9,10/27/2023,Homepage,View,195
46,30,19,10/27/2023,Homepage,View,210
1042,36,12,10/27/2023,Homepage,Click,246
1627,81,10,10/27/2023,ProductPage,View,223
81,89,15,10/27/2023,Checkout,Purchase,246
2668,91,9,10/27/2023,Checkout,Drop-off,226.33
2418,92,6,10/27/2023,Homepage,View,238
2842,11,3,10/28/2023,ProductPage,View,156
2781,53,5,10/28/2023,Homepage,View,101
1516,53,20,10/28/2023,homepage,View,92
1071,79,5,10/28/2023,Checkout,Drop-off,116.33
1793,75,6,10/29/2023,ProductPage,View,52
2583,59,18,10/30/2023,Homepage,Click,92
3876,95,17,10/30/2023,Checkout,Purchase,231
361,96,9,10/30/2023,ProductPage,Drop-off,161.5
825,22,4,10/31/2023,ProductPage,View,80
656,84,2,10/31/2023,ProductPage,Drop-off,80
14,14,13,11/1/2023,ProductPage,View,13
1478,60,6,11/1/2023,Homepage,Click,208
2618,61,16,11/1/2023,ProductPage,View,266
3686,69,1,11/1/2023,ProductPage,View,90
788,96,13,11/1/2023,Checkout,Drop-off,144.25
15,9,1,11/4/2023,ProductPage,View,292
3337,38,3,11/4/2023,ProductPage,Click,147
1119,45,16,11/4/2023,ProductPage,Click,206
741,49,1,11/4/2023,ProductPage,Click,35
512,67,11,11/4/2023,Homepage,Click,229
646,68,20,11/4/2023,Homepage,View,62
2829,79,2,11/4/2023,ProductPage,View,76
1232,100,13,11/4/2023,Homepage,View,242
2044,33,7,11/5/2023,ProductPage,View,17
1725,38,20,11/5/2023,ProductPage,View,85
806,39,15,11/5/2023,ProductPage,View,166
1038,71,2,11/5/2023,ProductPage,View,208
1691,72,8,11/6/2023,Checkout,Drop-off,245
1466,88,11,11/6/2023,ProductPage,View,245
2276,10,19,11/7/2023,Homepage,View,12
3614,50,3,11/7/2023,Homepage,View,164
2976,52,13,11/7/2023,Homepage,View,41
1663,93,11,11/7/2023,Checkout,Drop-off,72.33
2820,45,5,11/8/2023,ProductPage,Click,69
1022,52,12,11/8/2023,Homepage,View,64
3443,62,5,11/8/2023,Homepage,Click,46
2397,72,9,11/8/2023,ProductPage,Click,197
1591,46,10,11/9/2023,Homepage,View,15
3597,14,5,11/10/2023,Homepage,View,83
2116,20,8,11/10/2023,ProductPage,View,156
2081,26,15,11/10/2023,Checkout,Drop-off,108.67
2257,37,12,11/10/2023,ProductPage,View,87
1569,4,18,11/11/2023,Homepage,View,277
3118,7,1,11/11/2023,Checkout,Purchase,73
3026,51,20,11/11/2023,ProductPage,View,243
2956,77,18,11/11/2023,Homepage,View,263
3832,87,9,11/11/2023,Checkout,Purchase,66
2995,9,7,11/12/2023,Homepage,View,83
3690,44,5,11/12/2023,Checkout,Purchase,125
1624,75,20,11/12/2023,Checkout,Drop-off,184.4
599,80,16,11/12/2023,homepage,View,229
3516,86,11,11/12/2023,ProductPage,View,225
316,91,19,11/12/2023,homepage,Click,260
139,24,5,11/13/2023,Homepage,View,248
2845,33,20,11/13/2023,Homepage,View,122
3761,36,5,11/13/2023,ProductPage,View,274
230,78,20,11/13/2023,ProductPage,View,176
2619,88,11,11/13/2023,Checkout,Drop-off,205
877,2,14,11/14/2023,Checkout,Drop-off,26
269,9,7,11/14/2023,homepage,Click,16
3627,32,5,11/14/2023,Homepage,Click,36
1904,1,14,11/15/2023,Homepage,View,110
2964,50,8,11/15/2023,Homepage,View,116
1440,68,18,11/15/2023,ProductPage,View,45
2552,75,8,11/15/2023,Homepage,Click,197
642,16,15,11/16/2023,ProductPage,Click,248
738,73,3,11/16/2023,ProductPage,View,274
1586,75,17,11/16/2023,Homepage,Click,58
3866,93,8,11/16/2023,ProductPage,Click,277
1294,13,12,11/17/2023,homepage,View,59
1743,60,15,11/17/2023,productpage,Click,86
2092,64,12,11/17/2023,Homepage,Click,243
3702,55,19,11/18/2023,Homepage,Click,70
22,12,1,11/19/2023,Homepage,Click,20
158,17,18,11/19/2023,Homepage,Click,97
1575,24,6,11/19/2023,ProductPage,Click,243
2481,51,18,11/19/2023,ProductPage,View,238
3004,61,18,11/19/2023,Homepage,View,70
3560,77,13,11/19/2023,ProductPage,View,278
3615,69,2,11/20/2023,ProductPage,View,166
2629,92,10,11/20/2023,Homepage,View,255
1896,61,3,11/21/2023,Homepage,View,238
1965,2,3,11/22/2023,Homepage,View,73
2011,17,1,11/22/2023,Homepage,View,204
1841,64,11,11/22/2023,Homepage,View,169
2891,99,19,11/22/2023,ProductPage,View,38
2610,19,20,11/23/2023,Homepage,View,121
1475,20,13,11/23/2023,Homepage,View,65
2447,29,5,11/23/2023,Homepage,View,264
1585,66,18,11/23/2023,Homepage,Click,59
41,92,5,11/23/2023,ProductPage,View,124
2002,73,1,11/24/2023,Checkout,Drop-off,278
2470,93,1,11/24/2023,ProductPage,View,278
868,29,4,11/25/2023,Homepage,Click,41
570,29,5,11/25/2023,ProductPage,View,193
2686,50,9,11/25/2023,ProductPage,Click,99
2599,69,11,11/25/2023,Checkout,Drop-off,135.5
1968,97,9,11/25/2023,Homepage,View,209
2931,22,7,11/26/2023,ProductPage,Click,209
3304,67,19,11/26/2023,Homepage,Click,24
3555,92,20,11/26/2023,Homepage,Click,263
3251,11,8,11/27/2023,ProductPage,View,52
451,17,14,11/27/2023,Homepage,View,142
469,18,16,11/27/2023,ProductPage,View,33
433,20,18,11/27/2023,ProductPage,Click,205
509,42,16,11/27/2023,ProductPage,View,53
2805,28,9,11/28/2023,Checkout,Drop-off,190.5
615,44,11,11/28/2023,Homepage,Click,245
3534,45,7,11/28/2023,Checkout,Purchase,136
3649,7,18,11/29/2023,ProductPage,View,276
320,94,8,11/29/2023,Checkout,Drop-off,276
1847,15,3,11/30/2023,Homepage,View,38
2469,25,18,11/30/2023,ProductPage,View,93
907,28,17,11/30/2023,ProductPage,View,180
1989,45,1,11/30/2023,productpage,View,208
3442,47,11,11/30/2023,ProductPage,View,244
1579,70,11,11/30/2023,ProductPage,Click,230
1051,97,15,12/1/2023,Homepage,View,268
3285,25,3,12/2/2023,Homepage,View,244
2853,30,18,12/3/2023,ProductPage,Click,293
1656,49,5,12/3/2023,ProductPage,View,161
1025,53,13,12/3/2023,Checkout,Drop-off,227
3818,87,17,12/3/2023,Checkout,Drop-off,227
920,20,11,12/4/2023,Checkout,Drop-off,236.5
428,48,12,12/4/2023,Homepage,View,242
3672,62,15,12/4/2023,Homepage,View,231
3125,64,19,12/4/2023,Checkout,Drop-off,236.5
103,7,11,12/6/2023,Checkout,Drop-off,35.5
2563,66,10,12/6/2023,Homepage,View,30
3613,66,18,12/6/2023,Homepage,Click,41
3797,60,18,12/7/2023,Homepage,View,216
146,86,1,12/7/2023,Homepage,View,208
2687,47,1,12/8/2023,Homepage,Click,270
2420,69,1,12/8/2023,productpage,View,166
3450,85,17,12/8/2023,Checkout,Drop-off,218
1085,6,3,12/9/2023,Homepage,Click,139
3052,25,10,12/9/2023,ProductPage,Click,252
1950,50,7,12/9/2023,Homepage,View,248
2729,64,4,12/9/2023,Homepage,Click,75
3361,83,10,12/9/2023,ProductPage,View,271
3526,52,1,12/10/2023,Homepage,View,201
1236,59,18,12/10/2023,Checkout,Drop-off,201
2792,42,2,12/11/2023,ProductPage,View,255
3592,52,19,12/11/2023,Checkout,Purchase,242
17,67,2,12/11/2023,Homepage,View,185
559,88,7,12/11/2023,Checkout,Drop-off,224.25
1386,89,6,12/11/2023,Homepage,View,215
1239,44,10,12/12/2023,ProductPage,View,231
649,63,16,12/12/2023,Homepage,View,24
1379,18,15,12/13/2023,Homepage,View,195
1062,13,2,12/14/2023,Homepage,Click,21
117,46,5,12/14/2023,ProductPage,View,103
2218,51,3,12/14/2023,Homepage,Click,115
1705,54,15,12/14/2023,Homepage,View,97
482,72,4,12/14/2023,ProductPage,Click,126
2256,3,13,12/15/2023,Homepage,View,284
2159,4,8,12/15/2023,ProductPage,View,259
113,79,18,12/15/2023,Checkout,Drop-off,271.5
1465,11,14,12/16/2023,Checkout,Drop-off,0
577,1,1,12/17/2023,Homepage,Click,115
88,15,20,12/18/2023,homepage,View,136
1476,30,5,12/18/2023,Checkout,Drop-off,200.5
3133,71,11,12/18/2023,Homepage,Click,265
3096,24,10,12/19/2023,Checkout,Drop-off,226
6,54,11,12/19/2023,Homepage,View,264
1209,63,14,12/19/2023,Homepage,Click,235
1728,94,12,12/19/2023,ProductPage,View,179
2616,6,18,12/20/2023,Homepage,View,162
2236,41,16,12/20/2023,ProductPage,View,171
3720,57,15,12/20/2023,Homepage,Click,228
768,70,19,12/20/2023,checkout,Drop-off,199.8
160,83,12,12/20/2023,Checkout,Purchase,240
634,84,5,12/20/2023,homepage,Click,198
2601,44,6,12/21/2023,Checkout,Drop-off,85
1457,64,13,12/21/2023,Checkout,Drop-off,85
3429,76,7,12/21/2023,Checkout,Drop-off,85
2351,83,9,12/21/2023,Homepage,View,85
3445,88,18,12/22/2023,Homepage,View,38
198,70,8,12/23/2023,Homepage,View,275
677,83,8,12/23/2023,Homepage,Click,262
2259,73,15,12/24/2023,ProductPage,View,133
3621,92,6,12/24/2023,ProductPage,View,163
2984,8,19,12/25/2023,Checkout,Purchase,283
1326,92,5,12/25/2023,Checkout,Drop-off,283
2260,17,18,12/26/2023,Homepage,Click,92
3685,74,20,12/26/2023,Checkout,Purchase,71
1261,86,11,12/26/2023,ProductPage,View,244
3042,33,15,12/27/2023,Homepage,Click,149
747,61,10,12/28/2023,Homepage,View,184
3347,58,4,12/29/2023,Homepage,View,199
2107,58,12,12/29/2023,Homepage,Click,177
1180,60,6,12/29/2023,ProductPage,View,22
1883,73,13,12/29/2023,Homepage,View,292
3017,88,20,12/29/2023,Checkout,Drop-off,145
1310,94,16,12/29/2023,Homepage,Click,35
3402,5,20,12/30/2023,Homepage,View,248
2708,12,20,12/30/2023,Checkout,Purchase,33
3066,63,15,12/30/2023,Homepage,View,144
866,17,19,1/1/2024,Homepage,View,204
984,57,14,1/1/2024,homepage,Click,200
601,67,1,1/1/2024,ProductPage,View,15
2219,14,20,1/2/2024,Homepage,Click,145
1985,56,20,1/2/2024,Homepage,View,192
675,35,4,1/3/2024,Homepage,View,268
1063,44,18,1/3/2024,Checkout,Purchase,208
780,67,4,1/3/2024,ProductPage,Click,131
1153,81,2,1/3/2024,ProductPage,View,171
848,83,16,1/3/2024,Checkout,Drop-off,194.5
186,25,2,1/4/2024,ProductPage,View,287
786,38,8,1/4/2024,Checkout,Drop-off,158.4
2870,42,4,1/4/2024,ProductPage,View,16
1125,59,18,1/4/2024,ProductPage,View,202
1916,67,10,1/4/2024,ProductPage,Click,85
3602,81,10,1/5/2024,Checkout,Drop-off,0
1628,85,2,1/5/2024,Checkout,Drop-off,0
3369,54,12,1/6/2024,ProductPage,View,31
3864,65,5,1/6/2024,Checkout,Purchase,249
1433,78,4,1/6/2024,ProductPage,View,128
1128,84,18,1/6/2024,Checkout,Purchase,18
3869,21,20,1/7/2024,ProductPage,View,138
2755,26,7,1/7/2024,ProductPage,View,157
115,38,14,1/7/2024,Homepage,View,297
1902,39,19,1/7/2024,Checkout,Drop-off,201
278,78,8,1/7/2024,ProductPage,View,125
3194,93,20,1/7/2024,ProductPage,View,223
2233,95,6,1/7/2024,Homepage,Click,266
1504,73,13,1/8/2024,ProductPage,Click,235
689,23,5,1/9/2024,Checkout,Drop-off,53
2290,97,15,1/9/2024,Homepage,View,53
2547,1,20,1/10/2024,ProductPage,Click,70
867,10,4,1/11/2024,Homepage,View,219
2370,17,1,1/11/2024,Homepage,Click,70
2709,47,11,1/11/2024,Homepage,Click,98
2813,65,11,1/11/2024,ProductPage,View,186
3063,58,6,1/12/2024,Homepage,View,56
1367,63,17,1/12/2024,ProductPage,View,39
2604,66,12,1/12/2024,Homepage,View,171
3780,68,2,1/12/2024,Checkout,Purchase,157
2241,84,1,1/12/2024,productpage,Click,15
3477,100,6,1/12/2024,Homepage,Click,216
2169,5,19,1/13/2024,homepage,View,135
1015,8,11,1/14/2024,Checkout,Purchase,98
2048,20,6,1/14/2024,Checkout,Drop-off,187.5
3517,34,7,1/14/2024,Checkout,Drop-off,187.5
3287,96,9,1/14/2024,Homepage,Click,277
1179,15,12,1/15/2024,ProductPage,View,249
1809,35,6,1/15/2024,Homepage,Click,66
447,64,11,1/15/2024,Checkout,Purchase,65
947,98,3,1/15/2024,productpage,Click,38
2571,10,19,1/16/2024,ProductPage,Click,33
2086,43,10,1/16/2024,Homepage,Click,176
1944,59,9,1/16/2024,ProductPage,View,182
1373,65,4,1/16/2024,ProductPage,View,32
3046,99,12,1/16/2024,ProductPage,View,262
1044,37,10,1/17/2024,ProductPage,View,251
3342,23,16,1/18/2024,Homepage,Click,93
83,54,8,1/18/2024,ProductPage,Click,83
823,95,10,1/18/2024,Checkout,Purchase,279
2900,28,10,1/19/2024,Homepage,Click,63
1300,43,1,1/19/2024,Homepage,View,223
1317,90,17,1/19/2024,ProductPage,Click,108
918,92,9,1/19/2024,Checkout,Drop-off,131.33
2939,6,9,1/20/2024,ProductPage,View,249
2535,28,4,1/20/2024,Homepage,View,295
2926,57,18,1/20/2024,ProductPage,Click,124
593,68,11,1/20/2024,Checkout,Purchase,201
1974,66,18,1/22/2024,Homepage,View,76
2406,69,11,1/22/2024,ProductPage,View,172
3359,12,8,1/23/2024,Checkout,Drop-off,106
623,58,20,1/23/2024,ProductPage,View,184
470,76,16,1/23/2024,Homepage,Click,28
2676,35,14,1/24/2024,ProductPage,View,269
1808,74,13,1/24/2024,ProductPage,View,277
1980,84,9,1/24/2024,Checkout,Purchase,44
499,95,18,1/24/2024,ProductPage,View,112
235,33,7,1/25/2024,ProductPage,View,109
140,11,12,1/26/2024,checkout,Drop-off,155.5
1410,22,7,1/26/2024,Checkout,Drop-off,155.5
356,65,18,1/26/2024,Homepage,View,234
2689,90,8,1/26/2024,ProductPage,Click,77
926,20,1,1/27/2024,Homepage,Click,79
1023,61,4,1/27/2024,ProductPage,View,265
2118,70,19,1/27/2024,Homepage,View,176
1256,83,18,1/27/2024,Homepage,Click,120
992,84,15,1/27/2024,ProductPage,View,49
3127,94,20,1/27/2024,Homepage,Click,39
2502,6,4,1/28/2024,Homepage,View,121
3314,9,9,1/28/2024,Homepage,View,172
3140,11,20,1/28/2024,Homepage,View,157
3908,49,17,1/28/2024,Homepage,View,76
2103,1,17,1/29/2024,Homepage,Click,211
1566,21,7,1/29/2024,ProductPage,Click,234
3350,23,3,1/29/2024,Homepage,Click,18
660,38,4,1/29/2024,Homepage,View,172
2497,40,1,1/29/2024,ProductPage,View,21
1833,9,10,1/30/2024,ProductPage,View,113
2433,90,8,1/30/2024,ProductPage,Click,256
2536,3,12,1/31/2024,Homepage,View,270
2770,27,8,1/31/2024,Checkout,Purchase,251
408,36,15,1/31/2024,Homepage,Click,182
699,39,15,1/31/2024,Homepage,View,168
3362,41,7,1/31/2024,Homepage,Click,88
1983,56,15,1/31/2024,Homepage,View,33
1008,4,11,2/1/2024,Homepage,Click,219
471,14,16,2/1/2024,ProductPage,Click,10
3688,39,2,2/2/2024,ProductPage,View,210
199,43,11,2/2/2024,ProductPage,View,17
2019,81,15,2/2/2024,Homepage,View,87
1002,91,3,2/2/2024,Homepage,Click,291
1529,34,1,2/3/2024,ProductPage,View,115
3808,63,14,2/3/2024,Homepage,Click,195
3217,92,2,2/3/2024,Homepage,View,223
562,17,20,2/4/2024,Homepage,Click,46
3308,25,3,2/4/2024,ProductPage,View,171
939,28,14,2/4/2024,ProductPage,Click,226
417,50,12,2/4/2024,Homepage,View,205
1514,59,7,2/4/2024,Homepage,View,255
3835,96,16,2/4/2024,Homepage,Click,41
952,6,11,2/5/2024,Checkout,Drop-off,94
2529,15,1,2/5/2024,Checkout,Drop-off,94
1530,67,10,2/5/2024,Homepage,View,119
3084,67,12,2/5/2024,Homepage,View,69
2607,29,11,2/6/2024,Homepage,View,43
2317,38,8,2/6/2024,ProductPage,View,138
1773,92,3,2/6/2024,ProductPage,View,245
1630,95,6,2/6/2024,Checkout,Drop-off,142
3467,11,1,2/7/2024,ProductPage,Click,30
1522,40,19,2/7/2024,Checkout,Drop-off,119
1805,87,4,2/7/2024,ProductPage,View,208
628,38,3,2/8/2024,Checkout,Drop-off,74
2680,41,2,2/8/2024,Homepage,Click,74
2131,48,4,2/8/2024,Checkout,Drop-off,74
1768,46,4,2/9/2024,Checkout,Drop-off,240
2153,65,16,2/9/2024,ProductPage,View,289
1264,84,1,2/9/2024,Homepage,Click,191
3696,1,2,2/10/2024,ProductPage,View,231
311,33,19,2/10/2024,ProductPage,Click,67
2300,45,12,2/10/2024,ProductPage,View,298
1079,67,12,2/10/2024,Homepage,View,280
266,57,9,2/11/2024,Homepage,View,185
655,74,5,2/11/2024,ProductPage,Click,194
3258,90,12,2/11/2024,Homepage,View,10
2524,52,13,2/12/2024,Homepage,View,241
1403,87,2,2/13/2024,Homepage,View,254
1541,88,10,2/13/2024,Homepage,View,148
1473,33,13,2/14/2024,Checkout,Drop-off,151.71
2510,34,4,2/14/2024,ProductPage,View,79
3671,50,14,2/14/2024,Homepage,View,216
3485,66,1,2/14/2024,ProductPage,View,113
721,68,9,2/14/2024,ProductPage,View,163
3668,75,19,2/14/2024,Homepage,View,18
190,90,18,2/14/2024,Homepage,View,257
2056,5,15,2/15/2024,ProductPage,View,129
2688,6,17,2/15/2024,Homepage,Click,157
2026,10,5,2/15/2024,Homepage,Click,295
3578,86,18,2/15/2024,Homepage,View,208
1820,17,6,2/16/2024,ProductPage,View,179
3708,22,5,2/16/2024,Homepage,Click,267
2948,47,7,2/16/2024,Homepage,Click,149
1882,87,2,2/16/2024,Homepage,View,196
2471,46,7,2/17/2024,Homepage,View,199
624,46,17,2/17/2024,Homepage,View,33
2910,91,3,2/17/2024,ProductPage,View,100
1669,9,15,2/18/2024,Homepage,Click,13
47,30,20,2/18/2024,checkout,Drop-off,144.83
1565,64,20,2/18/2024,ProductPage,Click,226
2151,73,9,2/18/2024,Homepage,View,152
579,76,6,2/18/2024,homepage,View,55
3836,83,17,2/18/2024,Homepage,View,241
719,91,18,2/18/2024,Homepage,View,182
2429,32,19,2/19/2024,ProductPage,View,251
20,44,18,2/19/2024,productpage,View,154
2691,79,13,2/19/2024,ProductPage,Click,207
3261,89,7,2/19/2024,Checkout,Drop-off,204
163,49,2,2/20/2024,Homepage,View,101
1166,83,19,2/20/2024,Checkout,Purchase,69
997,88,1,2/20/2024,ProductPage,Click,84
1930,90,18,2/20/2024,Checkout,Drop-off,84.67
2763,30,10,2/21/2024,Homepage,Click,222
2421,62,5,2/21/2024,Homepage,View,178
3495,69,11,2/21/2024,Homepage,Click,67
1654,40,5,2/22/2024,Homepage,Click,57
3867,44,16,2/22/2024,Homepage,Click,10
1626,49,16,2/22/2024,ProductPage,View,124
3774,10,3,2/23/2024,ProductPage,Click,58
248,35,20,2/23/2024,Homepage,Click,46
2777,35,20,2/24/2024,Checkout,Drop-off,163
545,81,19,2/24/2024,Homepage,View,248
200,83,18,2/24/2024,ProductPage,View,78
3019,92,6,2/24/2024,ProductPage,View,163
2745,2,7,2/26/2024,Homepage,Click,203
1953,20,10,2/26/2024,Homepage,View,232
407,79,6,2/26/2024,Homepage,Click,35
2733,55,8,2/27/2024,Checkout,Purchase,41
670,15,18,2/28/2024,productpage,View,88
779,18,1,2/28/2024,Homepage,Click,113
2815,26,11,2/28/2024,ProductPage,View,108
44,29,3,2/28/2024,Homepage,View,193
120,37,17,2/28/2024,Checkout,Purchase,180
969,48,11,2/28/2024,Checkout,Purchase,174
707,69,4,2/28/2024,Homepage,Click,199
439,87,12,2/28/2024,Homepage,View,252
1014,95,20,2/28/2024,Homepage,Click,175
2467,3,1,3/1/2024,Homepage,View,205
3823,41,16,3/1/2024,Checkout,Drop-off,205
3629,86,10,3/1/2024,Checkout,Drop-off,205
1487,34,9,3/2/2024,Homepage,View,118
222,66,15,3/2/2024,Homepage,View,227
2611,81,19,3/2/2024,Homepage,View,95
1070,88,8,3/2/2024,Homepage,View,206
