EngagementID,ContentID,CampaignID,ProductId,EngagementDate,ContentType,Views,Clicks,Likes
2040,26,4,11,7/31/2023,VIDEO,55,2,0
1328,34,12,13,7/31/2023,SOCIAL MEDIA,1200,60,1
421,35,14,8,7/31/2023,BLOG,557,36,1
29,15,17,20,8/2/2023,VIDEO,58,2,0
1844,26,12,17,8/2/2023,SOCIAL MEDIA,884,20,0
4198,24,1,9,8/2/2023,VIDEO,1232,54,1
3793,49,15,19,8/3/2023,BLOG,1210,33,0
2105,12,10,20,8/3/2023,VIDEO,1077,27,0
2850,45,10,6,8/3/2023,VIDEO,345,7,0
2594,50,9,6,8/4/2023,VIDEO,1000,65,3
3311,44,12,17,8/4/2023,VIDEO,818,45,1
2815,25,5,17,8/5/2023,SOCIAL MEDIA,1076,14,0
233,30,1,11,8/5/2023,SOCIAL MEDIA,1063,20,0
708,21,2,16,8/5/2023,BLOG,170,5,0
1288,36,9,18,8/6/2023,BLOG,750,16,0
1467,49,1,6,8/6/2023,VIDEO,375,13,0
1210,4,3,8,8/7/2023,VIDEO,247,10,0
772,34,10,1,8/7/2023,BLOG,367,9,0
4604,41,12,18,8/7/2023,VIDEO,1320,17,0
3535,6,12,5,8/8/2023,BLOG,1139,44,0
4166,19,7,11,8/8/2023,SOCIAL MEDIA,449,10,0
4064,36,5,7,8/8/2023,BLOG,1150,66,2
736,17,5,11,8/8/2023,BLOG,1060,41,1
2309,5,9,18,8/8/2023,BLOG,555,26,0
2460,44,12,17,8/9/2023,SOCIAL MEDIA,500,28,1
303,32,17,1,8/9/2023,BLOG,167,2,0
3079,33,4,7,8/9/2023,SOCIAL MEDIA,13,0,0
3221,17,15,6,8/10/2023,SOCIAL MEDIA,1275,74,2
3978,49,13,20,8/10/2023,BLOG,369,16,0
223,17,3,4,8/10/2023,SOCIAL MEDIA,1157,42,2
209,25,3,7,8/10/2023,VIDEO,779,24,1
2530,3,11,1,8/10/2023,BLOG,33,1,0
1856,25,17,10,8/10/2023,BLOG,1267,41,2
1955,3,10,12,8/11/2023,VIDEO,1078,51,1
1883,45,12,7,8/12/2023,SOCIAL MEDIA,237,5,0
2386,28,4,16,8/12/2023,VIDEO,825,51,2
2693,7,18,6,8/12/2023,BLOG,329,6,0
3223,48,19,19,8/12/2023,VIDEO,1172,25,1
3116,48,7,6,8/12/2023,BLOG,833,45,2
2885,27,8,19,8/13/2023,VIDEO,412,5,0
2339,15,3,19,8/13/2023,VIDEO,1151,52,1
2161,1,1,17,8/13/2023,SOCIAL MEDIA,26,1,0
1152,17,5,1,8/15/2023,VIDEO,725,22,0
4136,28,12,17,8/15/2023,VIDEO,560,31,1
222,12,17,8,8/16/2023,BLOG,93,4,0
1477,11,12,11,8/16/2023,BLOG,985,45,2
1679,23,2,2,8/16/2023,SOCIAL MEDIA,858,38,1
1145,44,14,19,8/17/2023,VIDEO,454,7,0
3495,16,12,17,8/17/2023,SOCIAL MEDIA,198,9,0
1153,19,17,4,8/18/2023,VIDEO,194,10,0
1068,18,17,14,8/19/2023,BLOG,345,6,0
2347,1,7,15,8/19/2023,VIDEO,1137,32,0
3433,45,19,11,8/19/2023,BLOG,467,23,1
3168,23,20,20,8/19/2023,VIDEO,941,42,1
3048,32,12,16,8/20/2023,SOCIAL MEDIA,894,50,2
2998,17,11,6,8/20/2023,VIDEO,1003,18,0
909,40,6,7,8/20/2023,BLOG,228,13,0
1302,31,14,5,8/20/2023,VIDEO,324,16,0
98,44,11,8,8/20/2023,BLOG,231,10,0
431,20,20,16,8/21/2023,VIDEO,1044,14,0
1423,20,18,4,8/21/2023,BLOG,899,22,0
2007,29,5,12,8/21/2023,BLOG,1140,38,1
3514,7,3,13,8/21/2023,BLOG,826,24,0
3505,18,3,14,8/22/2023,BLOG,719,38,1
1358,7,9,7,8/22/2023,VIDEO,912,35,1
422,46,15,8,8/22/2023,BLOG,1064,63,1
1330,17,10,15,8/23/2023,BLOG,1041,48,1
1461,23,15,12,8/23/2023,BLOG,1104,14,0
2725,9,6,11,8/23/2023,VIDEO,1020,27,1
3246,32,18,11,8/23/2023,SOCIAL MEDIA,257,8,0
4231,49,10,10,8/24/2023,SOCIAL MEDIA,985,44,0
4050,22,16,9,8/24/2023,SOCIAL MEDIA,1075,59,1
1196,3,4,2,8/24/2023,BLOG,243,14,0
522,49,18,16,8/25/2023,SOCIAL MEDIA,807,33,0
2870,8,13,10,8/25/2023,BLOG,775,39,1
2829,33,11,20,8/25/2023,SOCIAL MEDIA,196,11,0
1858,27,18,9,8/25/2023,VIDEO,575,21,0
3532,10,5,9,8/25/2023,VIDEO,1007,52,1
3180,9,9,9,8/26/2023,VIDEO,624,26,0
4551,14,7,2,8/26/2023,BLOG,363,14,0
1398,11,12,3,8/26/2023,SOCIAL MEDIA,409,15,0
1374,22,18,6,8/27/2023,SOCIAL MEDIA,725,28,0
1067,11,7,7,8/27/2023,VIDEO,795,22,0
578,25,12,4,8/27/2023,VIDEO,694,8,0
2782,21,15,14,8/27/2023,BLOG,346,12,0
3680,42,8,4,8/27/2023,BLOG,807,15,0
1859,16,2,4,8/28/2023,SOCIAL MEDIA,205,6,0
831,41,11,4,8/28/2023,BLOG,141,1,0
836,1,14,17,8/29/2023,BLOG,837,45,1
1747,43,9,6,8/29/2023,BLOG,601,22,0
2627,25,17,11,8/29/2023,VIDEO,315,13,0
3585,41,19,12,8/29/2023,BLOG,1091,14,0
4024,17,2,16,8/30/2023,BLOG,134,1,0
4167,31,12,14,8/30/2023,BLOG,1075,32,0
1350,33,3,3,8/30/2023,BLOG,899,13,0
1309,5,4,13,8/30/2023,SOCIAL MEDIA,29,1,0
184,27,13,15,8/31/2023,BLOG,168,6,0
2762,44,3,19,8/31/2023,BLOG,1069,20,0
1847,36,1,8,8/31/2023,SOCIAL MEDIA,1043,13,0
2114,49,11,2,8/31/2023,BLOG,184,9,0
3614,45,6,5,8/31/2023,VIDEO,259,13,0
4269,15,20,15,9/2/2023,BLOG,842,45,2
2245,40,9,8,9/2/2023,VIDEO,653,18,0
418,35,10,15,9/2/2023,VIDEO,846,28,1
2681,48,7,19,9/3/2023,BLOG,512,17,0
4335,37,20,18,9/3/2023,BLOG,130,5,0
4123,28,10,7,9/3/2023,SOCIAL MEDIA,940,31,0
3945,38,16,13,9/3/2023,BLOG,664,25,1
4349,37,3,16,9/4/2023,SOCIAL MEDIA,70,0,0
4547,44,7,3,9/4/2023,SOCIAL MEDIA,838,13,0
2750,33,10,7,9/4/2023,SOCIAL MEDIA,163,2,0
2067,14,12,17,9/4/2023,VIDEO,272,9,0
407,20,7,16,9/4/2023,BLOG,318,6,0
322,41,15,4,9/4/2023,VIDEO,32,0,0
961,30,6,17,9/5/2023,SOCIAL MEDIA,359,16,0
3171,16,3,18,9/5/2023,BLOG,226,10,0
3120,7,3,6,9/5/2023,VIDEO,868,17,0
3234,5,12,20,9/6/2023,SOCIAL MEDIA,714,36,1
4389,50,1,9,9/6/2023,BLOG,982,27,0
4325,12,12,20,9/6/2023,SOCIAL MEDIA,412,5,0
635,4,8,14,9/6/2023,VIDEO,248,9,0
660,18,6,14,9/6/2023,BLOG,608,8,0
1862,5,15,13,9/6/2023,VIDEO,417,16,0
972,16,13,2,9/7/2023,VIDEO,896,42,1
3663,14,14,10,9/7/2023,BLOG,652,25,0
3074,6,9,7,9/8/2023,SOCIAL MEDIA,131,2,0
4054,10,6,17,9/8/2023,SOCIAL MEDIA,148,4,0
134,1,11,14,9/8/2023,SOCIAL MEDIA,359,18,0
2377,50,3,13,9/8/2023,SOCIAL MEDIA,527,9,0
618,17,13,20,9/9/2023,VIDEO,776,18,0
709,46,2,5,9/9/2023,VIDEO,317,14,0
3685,3,14,5,9/9/2023,VIDEO,359,17,0
4304,5,11,12,9/10/2023,SOCIAL MEDIA,599,27,0
456,21,8,14,9/10/2023,VIDEO,518,13,0
1053,44,14,3,9/11/2023,SOCIAL MEDIA,103,2,0
1999,30,5,1,9/11/2023,VIDEO,601,11,0
1656,20,8,2,9/11/2023,SOCIAL MEDIA,997,17,0
1231,48,11,1,9/12/2023,BLOG,122,5,0
4182,35,20,8,9/12/2023,VIDEO,486,20,0
3875,7,18,8,9/12/2023,BLOG,54,2,0
4246,11,17,11,9/13/2023,BLOG,988,44,2
3478,19,3,18,9/13/2023,SOCIAL MEDIA,173,6,0
582,33,8,12,9/13/2023,SOCIAL MEDIA,236,10,0
4178,2,17,14,9/14/2023,BLOG,411,16,0
4082,28,2,18,9/14/2023,BLOG,488,18,0
4468,29,12,9,9/15/2023,VIDEO,930,20,0
863,6,19,15,9/15/2023,VIDEO,234,6,0
2239,17,4,5,9/15/2023,BLOG,163,3,0
2495,27,8,7,9/16/2023,BLOG,141,4,0
1960,37,17,20,9/16/2023,SOCIAL MEDIA,262,4,0
1204,11,1,8,9/16/2023,VIDEO,926,32,0
3654,31,14,9,9/16/2023,BLOG,795,17,0
3211,2,7,10,9/16/2023,SOCIAL MEDIA,410,4,0
4344,33,8,7,9/17/2023,BLOG,703,33,1
4599,42,14,13,9/17/2023,SOCIAL MEDIA,477,17,0
398,27,12,20,9/17/2023,BLOG,522,21,0
1653,39,3,4,9/17/2023,VIDEO,403,4,0
2586,14,7,9,9/18/2023,VIDEO,625,27,0
254,16,1,6,9/18/2023,VIDEO,328,12,0
1377,38,2,16,9/18/2023,SOCIAL MEDIA,69,1,0
3842,4,11,4,9/18/2023,SOCIAL MEDIA,120,1,0
3809,44,15,1,9/20/2023,VIDEO,827,12,0
2504,11,13,17,9/20/2023,BLOG,456,12,0
887,41,13,5,9/21/2023,SOCIAL MEDIA,687,22,0
4086,49,11,16,9/21/2023,BLOG,639,8,0
3407,13,19,16,9/21/2023,SOCIAL MEDIA,767,21,0
3008,28,17,14,9/22/2023,VIDEO,266,6,0
1234,45,20,11,9/22/2023,BLOG,645,8,0
54,40,13,17,9/22/2023,BLOG,706,34,0
1919,32,7,9,9/22/2023,BLOG,589,18,0
2498,32,18,2,9/23/2023,VIDEO,805,33,1
527,2,15,13,9/23/2023,SOCIAL MEDIA,18,0,0
1110,19,2,6,9/23/2023,BLOG,497,17,0
4611,39,20,7,9/23/2023,VIDEO,73,3,0
1102,41,16,12,9/24/2023,BLOG,625,17,0
117,23,12,18,9/24/2023,SOCIAL MEDIA,924,32,0
2889,33,9,2,9/24/2023,SOCIAL MEDIA,548,9,0
1884,11,18,15,9/24/2023,BLOG,113,4,0
1990,32,4,4,9/24/2023,SOCIAL MEDIA,204,3,0
2095,24,3,2,9/24/2023,SOCIAL MEDIA,736,11,0
2865,33,13,10,9/25/2023,BLOG,593,18,0
901,6,12,4,9/25/2023,BLOG,141,5,0
861,11,20,17,9/25/2023,VIDEO,765,37,0
4340,23,13,13,9/26/2023,VIDEO,740,31,0
3805,44,14,9,9/26/2023,BLOG,820,23,0
4039,23,15,1,9/27/2023,VIDEO,257,3,0
4387,44,10,5,9/27/2023,SOCIAL MEDIA,169,6,0
4066,47,7,11,9/28/2023,SOCIAL MEDIA,328,3,0
4040,45,11,20,9/28/2023,VIDEO,171,2,0
3383,13,3,17,9/28/2023,BLOG,643,26,1
2065,50,14,1,9/28/2023,SOCIAL MEDIA,60,1,0
1006,50,2,15,9/29/2023,SOCIAL MEDIA,677,32,1
3674,4,13,15,9/29/2023,VIDEO,484,20,0
3964,38,8,20,9/30/2023,BLOG,960,39,0
741,12,10,18,9/30/2023,VIDEO,960,13,0
1546,18,15,12,9/30/2023,BLOG,392,14,0
1935,40,6,17,10/1/2023,VIDEO,882,18,0
7,33,12,2,10/1/2023,SOCIAL MEDIA,750,34,1
1531,38,17,16,10/3/2023,VIDEO,88,3,0
1780,10,6,17,10/3/2023,BLOG,743,14,0
1667,12,3,7,10/3/2023,SOCIAL MEDIA,210,2,0
3010,29,13,20,10/3/2023,VIDEO,116,2,0
2262,1,6,12,10/4/2023,SOCIAL MEDIA,108,5,0
663,11,20,7,10/4/2023,BLOG,925,39,0
1226,50,15,13,10/4/2023,VIDEO,185,6,0
1203,28,8,10,10/4/2023,BLOG,562,15,0
1240,36,17,8,10/5/2023,SOCIAL MEDIA,669,32,1
1357,10,19,17,10/5/2023,SOCIAL MEDIA,561,17,0
1050,3,15,8,10/5/2023,VIDEO,488,8,0
2784,8,6,7,10/5/2023,SOCIAL MEDIA,319,4,0
2996,16,17,15,10/6/2023,BLOG,824,38,1
4102,34,4,17,10/6/2023,BLOG,602,11,0
4188,48,3,1,10/7/2023,VIDEO,944,36,0
4237,40,3,16,10/7/2023,VIDEO,805,18,0
3893,32,10,1,10/7/2023,VIDEO,655,31,1
2823,42,6,14,10/7/2023,VIDEO,522,24,0
2648,10,7,5,10/7/2023,VIDEO,353,7,0
1056,41,9,5,10/8/2023,VIDEO,656,9,0
1342,8,15,12,10/8/2023,SOCIAL MEDIA,642,7,0
687,31,4,7,10/8/2023,VIDEO,179,6,0
3657,25,6,20,10/8/2023,VIDEO,735,17,0
4581,2,1,14,10/9/2023,SOCIAL MEDIA,287,3,0
365,15,14,17,10/9/2023,BLOG,448,9,0
1757,46,14,2,10/9/2023,VIDEO,479,18,0
2578,9,2,7,10/10/2023,SOCIAL MEDIA,902,18,0
2898,33,17,9,10/11/2023,BLOG,791,9,0
1971,10,7,6,10/11/2023,SOCIAL MEDIA,868,10,0
4353,16,10,19,10/11/2023,VIDEO,954,25,0
3611,4,18,6,10/12/2023,BLOG,987,38,1
3169,50,2,5,10/12/2023,SOCIAL MEDIA,375,8,0
2002,9,3,18,10/12/2023,SOCIAL MEDIA,905,22,0
1115,29,14,15,10/12/2023,BLOG,465,18,0
3031,33,18,19,10/13/2023,BLOG,855,13,0
3650,37,4,5,10/13/2023,SOCIAL MEDIA,127,3,0
3633,10,3,15,10/13/2023,VIDEO,317,11,0
3769,38,3,14,10/13/2023,BLOG,529,22,0
1166,6,3,11,10/15/2023,VIDEO,512,18,0
1448,10,19,16,10/15/2023,BLOG,282,8,0
820,14,19,10,10/15/2023,SOCIAL MEDIA,640,23,0
60,1,19,7,10/15/2023,SOCIAL MEDIA,404,15,0
1937,14,5,5,10/16/2023,BLOG,193,3,0
2254,37,5,14,10/16/2023,SOCIAL MEDIA,917,32,1
2217,47,13,12,10/16/2023,VIDEO,453,11,0
1923,3,9,19,10/17/2023,SOCIAL MEDIA,321,8,0
3477,27,6,3,10/17/2023,VIDEO,677,15,0
4228,32,10,7,10/18/2023,VIDEO,511,16,0
1655,25,12,12,10/18/2023,SOCIAL MEDIA,200,4,0
525,15,10,7,10/18/2023,SOCIAL MEDIA,99,2,0
1205,49,17,8,10/18/2023,SOCIAL MEDIA,361,11,0
3795,10,9,12,10/19/2023,SOCIAL MEDIA,282,5,0
4169,4,17,7,10/20/2023,BLOG,257,11,0
4528,20,5,11,10/20/2023,VIDEO,115,1,0
367,17,1,20,10/20/2023,SOCIAL MEDIA,75,1,0
15,16,6,19,10/20/2023,SOCIAL MEDIA,36,1,0
2294,34,10,12,10/20/2023,VIDEO,640,28,1
2225,14,11,11,10/21/2023,VIDEO,348,4,0
3553,47,19,14,10/21/2023,BLOG,555,20,0
3872,3,3,19,10/22/2023,VIDEO,580,22,1
2822,16,15,19,10/22/2023,SOCIAL MEDIA,82,1,0
2694,46,2,12,10/22/2023,VIDEO,248,5,0
931,42,14,4,10/22/2023,VIDEO,817,18,0
240,34,20,1,10/23/2023,VIDEO,801,38,0
2814,30,1,19,10/23/2023,SOCIAL MEDIA,740,23,1
3879,14,14,7,10/23/2023,VIDEO,19,0,0
4174,8,2,6,10/23/2023,VIDEO,674,28,1
3518,26,3,5,10/23/2023,SOCIAL MEDIA,751,9,0
3253,46,13,18,10/23/2023,BLOG,822,33,0
2353,5,5,10,10/24/2023,VIDEO,127,5,0
1690,22,7,18,10/24/2023,VIDEO,760,21,0
732,25,7,3,10/24/2023,VIDEO,439,7,0
1177,5,17,2,10/24/2023,SOCIAL MEDIA,687,13,0
1219,11,17,8,10/25/2023,VIDEO,269,6,0
272,50,8,15,10/25/2023,VIDEO,198,8,0
1814,6,3,15,10/25/2023,BLOG,89,1,0
1468,26,14,2,10/25/2023,VIDEO,795,31,1
4375,40,2,3,10/25/2023,SOCIAL MEDIA,182,2,0
4299,10,20,2,10/26/2023,VIDEO,286,10,0
3050,37,16,15,10/27/2023,VIDEO,970,39,1
2474,42,14,4,10/27/2023,SOCIAL MEDIA,583,15,0
306,26,16,10,10/27/2023,BLOG,48,2,0
851,9,9,1,10/27/2023,VIDEO,960,22,0
2605,47,13,5,10/28/2023,SOCIAL MEDIA,252,2,0
4128,31,1,3,10/28/2023,SOCIAL MEDIA,386,6,0
3268,31,13,4,10/29/2023,VIDEO,71,2,0
2469,25,4,2,10/29/2023,BLOG,559,23,0
1582,29,16,4,10/29/2023,BLOG,672,31,0
689,28,17,7,10/29/2023,VIDEO,808,12,0
3277,18,10,1,10/30/2023,VIDEO,680,23,0
3526,36,10,13,10/30/2023,SOCIAL MEDIA,486,23,0
3765,49,7,1,10/30/2023,BLOG,402,16,0
570,3,19,14,10/31/2023,VIDEO,579,12,0
2361,18,3,10,10/31/2023,SOCIAL MEDIA,229,11,0
1967,14,11,20,11/1/2023,SOCIAL MEDIA,358,7,0
1584,40,4,10,11/2/2023,VIDEO,634,19,0
2588,40,17,11,11/2/2023,BLOG,570,25,0
228,35,2,19,11/2/2023,VIDEO,780,18,0
3203,47,19,11,11/2/2023,VIDEO,453,4,0
4160,46,11,3,11/3/2023,VIDEO,336,7,0
4152,41,17,16,11/3/2023,SOCIAL MEDIA,839,29,1
1192,13,2,15,11/3/2023,VIDEO,22,0,0
1406,5,19,9,11/4/2023,SOCIAL MEDIA,269,4,0
788,33,7,5,11/4/2023,VIDEO,204,7,0
344,15,16,10,11/4/2023,BLOG,347,16,0
32,37,19,16,11/4/2023,BLOG,441,9,0
541,9,2,3,11/4/2023,VIDEO,727,26,0
2611,1,10,9,11/4/2023,VIDEO,831,34,0
3285,45,6,14,11/4/2023,BLOG,297,8,0
2312,24,7,7,11/5/2023,VIDEO,395,10,0
1824,15,15,7,11/5/2023,BLOG,112,2,0
2053,50,15,1,11/5/2023,SOCIAL MEDIA,836,32,1
171,46,1,19,11/5/2023,VIDEO,79,2,0
142,35,6,1,11/5/2023,VIDEO,261,5,0
944,10,17,8,11/5/2023,VIDEO,546,26,0
375,44,7,9,11/6/2023,BLOG,439,11,0
1668,36,6,12,11/6/2023,VIDEO,384,15,0
2365,29,19,9,11/6/2023,BLOG,654,30,1
2212,16,1,3,11/6/2023,VIDEO,362,5,0
3302,25,7,1,11/6/2023,BLOG,987,26,0
3334,48,6,18,11/6/2023,VIDEO,358,7,0
4371,46,6,14,11/6/2023,SOCIAL MEDIA,805,29,1
4403,27,10,18,11/7/2023,VIDEO,232,7,0
58,2,17,9,11/7/2023,VIDEO,578,11,0
1581,35,12,11,11/8/2023,SOCIAL MEDIA,785,17,0
3432,48,17,11,11/8/2023,VIDEO,828,24,0
3574,26,10,7,11/8/2023,BLOG,85,3,0
4384,26,16,9,11/9/2023,SOCIAL MEDIA,796,11,0
4067,23,6,15,11/9/2023,SOCIAL MEDIA,89,2,0
4016,11,6,9,11/9/2023,SOCIAL MEDIA,139,2,0
2352,22,3,10,11/9/2023,VIDEO,225,6,0
1100,37,6,3,11/9/2023,SOCIAL MEDIA,452,11,0
1176,47,17,14,11/9/2023,BLOG,27,0,0
1078,16,19,15,11/10/2023,BLOG,605,15,0
354,27,7,18,11/10/2023,BLOG,720,21,0
2936,35,4,8,11/10/2023,VIDEO,694,15,0
2583,18,4,8,11/11/2023,BLOG,104,2,0
2384,25,5,19,11/11/2023,SOCIAL MEDIA,281,8,0
2453,37,20,8,11/11/2023,SOCIAL MEDIA,483,7,0
1673,21,14,10,11/11/2023,BLOG,879,22,0
1825,15,6,12,11/11/2023,BLOG,647,22,0
1127,16,11,6,11/11/2023,BLOG,62,2,0
894,37,15,6,11/12/2023,SOCIAL MEDIA,254,10,0
271,28,19,1,11/12/2023,SOCIAL MEDIA,774,27,0
2224,30,20,16,11/12/2023,BLOG,671,12,0
3612,41,8,3,11/12/2023,SOCIAL MEDIA,719,18,0
3983,21,19,7,11/13/2023,SOCIAL MEDIA,559,11,0
4511,36,2,4,11/13/2023,SOCIAL MEDIA,496,11,0
1970,20,5,4,11/13/2023,SOCIAL MEDIA,580,12,0
287,41,2,17,11/13/2023,SOCIAL MEDIA,625,25,0
1832,24,1,16,11/14/2023,SOCIAL MEDIA,279,5,0
4226,29,16,20,11/14/2023,SOCIAL MEDIA,974,44,1
1789,4,14,14,11/15/2023,BLOG,30,0,0
723,47,10,20,11/15/2023,SOCIAL MEDIA,77,1,0
252,29,10,5,11/16/2023,SOCIAL MEDIA,456,8,0
1838,42,20,1,11/16/2023,BLOG,157,6,0
1940,38,6,7,11/17/2023,VIDEO,207,4,0
1069,15,1,7,11/17/2023,SOCIAL MEDIA,939,23,0
1252,3,18,12,11/17/2023,SOCIAL MEDIA,327,15,0
3436,16,16,18,11/17/2023,SOCIAL MEDIA,323,4,0
3198,14,14,2,11/18/2023,BLOG,56,0,0
3127,6,12,12,11/18/2023,SOCIAL MEDIA,448,6,0
898,38,3,3,11/18/2023,BLOG,564,10,0
2525,38,2,16,11/18/2023,VIDEO,886,36,1
2917,32,20,11,11/18/2023,VIDEO,198,2,0
2950,21,20,6,11/19/2023,VIDEO,75,2,0
1169,41,18,1,11/19/2023,VIDEO,128,1,0
717,25,11,14,11/19/2023,SOCIAL MEDIA,639,27,0
3204,29,11,13,11/19/2023,VIDEO,137,3,0
3014,32,7,1,11/20/2023,SOCIAL MEDIA,542,19,0
4280,23,17,11,11/20/2023,VIDEO,346,4,0
4034,36,16,6,11/20/2023,VIDEO,172,6,0
424,47,2,9,11/20/2023,VIDEO,101,1,0
2465,19,5,17,11/20/2023,VIDEO,680,12,0
2536,40,12,15,11/21/2023,BLOG,184,7,0
2582,11,4,9,11/21/2023,VIDEO,933,29,0
3083,28,9,5,11/21/2023,BLOG,932,46,1
3341,45,7,18,11/22/2023,BLOG,611,15,0
1498,1,4,11,11/23/2023,BLOG,851,20,0
430,44,2,6,11/23/2023,VIDEO,677,9,0
1440,16,13,4,11/23/2023,SOCIAL MEDIA,869,41,1
2921,3,10,2,11/24/2023,SOCIAL MEDIA,488,15,0
2519,25,15,16,11/24/2023,BLOG,232,2,0
3457,44,11,2,11/24/2023,SOCIAL MEDIA,102,1,0
4493,8,11,4,11/25/2023,SOCIAL MEDIA,443,5,0
2649,17,15,2,11/25/2023,BLOG,369,15,0
740,50,1,14,11/25/2023,VIDEO,33,0,0
497,46,16,7,11/25/2023,BLOG,998,11,0
603,42,8,14,11/26/2023,BLOG,336,3,0
302,49,9,20,11/26/2023,SOCIAL MEDIA,683,20,0
2851,9,5,11,11/26/2023,SOCIAL MEDIA,259,3,0
2518,5,2,3,11/26/2023,SOCIAL MEDIA,815,31,0
2017,6,16,5,11/26/2023,BLOG,779,36,0
1815,49,3,12,11/28/2023,VIDEO,627,21,0
2656,9,13,13,11/28/2023,BLOG,882,13,0
829,46,2,11,11/28/2023,VIDEO,307,14,0
3346,6,3,7,11/28/2023,BLOG,766,27,0
3396,45,5,14,11/28/2023,SOCIAL MEDIA,898,38,0
1246,27,8,2,11/29/2023,VIDEO,406,8,0
2676,39,16,12,11/30/2023,BLOG,293,5,0
2302,13,11,10,11/30/2023,BLOG,785,11,0
1843,7,12,13,12/1/2023,VIDEO,739,25,0
196,33,13,4,12/1/2023,VIDEO,769,28,0
2013,5,12,1,12/2/2023,VIDEO,805,14,0
1661,4,13,15,12/2/2023,SOCIAL MEDIA,875,33,0
2559,40,19,7,12/2/2023,BLOG,317,14,0
2688,1,2,15,12/2/2023,VIDEO,760,21,0
3732,4,14,15,12/2/2023,BLOG,644,13,0
4310,15,10,6,12/3/2023,VIDEO,524,24,0
4434,39,17,12,12/3/2023,BLOG,98,1,0
64,49,1,15,12/3/2023,VIDEO,111,3,0
118,39,17,7,12/4/2023,BLOG,191,3,0
1390,10,12,18,12/4/2023,VIDEO,64,1,0
2596,38,17,15,12/4/2023,BLOG,927,32,0
2828,34,20,1,12/4/2023,VIDEO,561,18,0
780,30,5,10,12/5/2023,BLOG,378,17,0
4147,38,14,10,12/5/2023,SOCIAL MEDIA,408,19,0
4092,49,2,12,12/6/2023,SOCIAL MEDIA,288,10,0
3385,5,20,11,12/6/2023,VIDEO,235,4,0
1282,44,11,2,12/6/2023,VIDEO,261,10,0
2541,44,9,1,12/6/2023,SOCIAL MEDIA,279,8,0
1795,6,4,8,12/7/2023,SOCIAL MEDIA,383,4,0
1048,9,19,16,12/7/2023,VIDEO,557,7,0
2072,7,6,3,12/8/2023,VIDEO,573,13,0
4065,6,6,16,12/8/2023,SOCIAL MEDIA,506,9,0
4185,33,19,11,12/8/2023,SOCIAL MEDIA,399,9,0
3759,19,16,6,12/8/2023,VIDEO,984,15,0
3896,7,2,20,12/8/2023,BLOG,932,23,0
4554,36,13,9,12/8/2023,BLOG,789,32,1
3380,33,1,6,12/9/2023,VIDEO,723,29,0
1615,1,7,16,12/9/2023,BLOG,813,11,0
1315,15,17,13,12/9/2023,VIDEO,84,4,0
447,25,2,10,12/9/2023,SOCIAL MEDIA,877,21,0
386,22,16,18,12/10/2023,BLOG,448,21,0
1460,10,10,14,12/10/2023,SOCIAL MEDIA,26,0,0
2393,19,6,5,12/10/2023,SOCIAL MEDIA,885,16,0
2983,28,2,12,12/10/2023,VIDEO,846,28,1
3177,37,13,1,12/10/2023,BLOG,898,37,0
3781,20,16,17,12/11/2023,VIDEO,239,7,0
4245,15,12,5,12/11/2023,BLOG,770,10,0
2534,43,6,17,12/11/2023,VIDEO,490,6,0
428,2,12,17,12/12/2023,VIDEO,120,3,0
703,12,15,4,12/12/2023,SOCIAL MEDIA,598,10,0
3835,10,20,3,12/12/2023,BLOG,126,5,0
3630,43,11,1,12/12/2023,SOCIAL MEDIA,794,13,0
3934,13,19,1,12/13/2023,SOCIAL MEDIA,112,1,0
1991,8,5,3,12/13/2023,BLOG,62,1,0
1773,32,8,19,12/14/2023,VIDEO,480,6,0
4097,40,6,15,12/14/2023,VIDEO,222,5,0
3588,31,17,17,12/14/2023,BLOG,382,15,0
3571,18,15,17,12/15/2023,SOCIAL MEDIA,191,7,0
3320,5,8,13,12/15/2023,VIDEO,619,21,0
4426,27,16,19,12/15/2023,VIDEO,986,20,0
590,41,7,15,12/15/2023,SOCIAL MEDIA,215,7,0
153,41,6,16,12/15/2023,BLOG,392,5,0
847,7,11,20,12/15/2023,SOCIAL MEDIA,281,8,0
123,15,7,8,12/16/2023,BLOG,908,38,0
2280,38,6,15,12/16/2023,VIDEO,80,2,0
2838,29,20,6,12/16/2023,BLOG,674,20,0
3209,12,13,19,12/16/2023,VIDEO,782,17,0
4388,35,9,1,12/16/2023,VIDEO,45,0,0
4195,23,19,8,12/17/2023,SOCIAL MEDIA,748,22,0
3700,3,20,4,12/18/2023,VIDEO,607,8,0
3382,14,3,20,12/18/2023,SOCIAL MEDIA,915,26,0
3328,25,11,19,12/18/2023,VIDEO,27,0,0
1888,15,17,10,12/18/2023,VIDEO,50,2,0
2148,41,16,12,12/18/2023,SOCIAL MEDIA,929,36,1
1861,33,17,6,12/19/2023,SOCIAL MEDIA,476,17,0
2668,28,20,12,12/19/2023,BLOG,595,26,0
2516,31,12,12,12/19/2023,SOCIAL MEDIA,602,12,0
2414,29,11,13,12/19/2023,BLOG,344,16,0
56,24,10,5,12/19/2023,SOCIAL MEDIA,922,39,1
712,17,16,9,12/19/2023,BLOG,411,6,0
3678,4,7,19,12/19/2023,SOCIAL MEDIA,394,6,0
3158,25,8,5,12/19/2023,SOCIAL MEDIA,164,1,0
2962,13,5,6,12/19/2023,BLOG,957,14,0
